date,linked_account_id,linked_account_name,service,service_code,region,unblended_cost,is_estimated
2026-04-29,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,146.53,false
2026-04-29,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,134.21,false
2026-04-29,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,15.48,false
2026-04-29,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,92.78,false
2026-04-29,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,172.75,false
2026-04-29,200000000013,dev,AmazonCloudWatch,AmazonCloudWatch,us-east-1,272.74,false
2026-04-29,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,176.31,false
2026-04-29,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,70.12,false
2026-04-29,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,91.62,false
2026-04-29,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,565.48,false
2026-04-29,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,125.0,false
2026-04-29,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,148.17,false
2026-04-29,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,659.68,false
2026-04-29,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,228.48,false
2026-04-29,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,234.11,false
2026-04-29,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,47.38,false
2026-04-30,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,613.13,false
2026-04-30,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,36.55,false
2026-04-30,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,421.23,false
2026-04-30,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,661.66,false
2026-04-30,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,26.34,false
2026-04-30,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,100.71,false
2026-04-30,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,344.43,false
2026-04-30,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,574.54,false
2026-04-30,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,19.73,false
2026-04-30,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,274.53,false
2026-04-30,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,449.58,false
2026-04-30,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,571.67,false
2026-04-30,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,35.13,false
2026-04-30,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,296.81,false
2026-04-30,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,4.32,false
2026-04-30,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,152.1,false
2026-04-30,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,139.5,false
2026-04-30,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,16.3,false
2026-04-30,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,94.19,false
2026-04-30,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,176.82,false
2026-04-30,200000000013,dev,AmazonCloudWatch,AmazonCloudWatch,us-east-1,246.92,false
2026-04-30,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,180.18,false
2026-04-30,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,71.1,false
2026-04-30,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,97.53,false
2026-04-30,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,557.47,false
2026-04-30,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,126.92,false
2026-04-30,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,154.15,false
2026-04-30,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,675.64,false
2026-04-30,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,235.65,false
2026-04-30,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,243.18,false
2026-04-30,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,47.78,false
2026-05-01,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,554.55,false
2026-05-01,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,32.53,false
2026-05-01,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,362.64,false
2026-05-01,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,592.47,false
2026-05-01,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,23.33,false
2026-05-01,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,89.25,false
2026-05-01,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,314.49,false
2026-05-01,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,530.93,false
2026-05-01,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,17.71,false
2026-05-01,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,256.25,false
2026-05-01,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,426.37,false
2026-05-01,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,531.44,false
2026-05-01,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,31.84,false
2026-05-01,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,267.23,false
2026-05-01,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.9,false
2026-05-01,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,139.79,false
2026-05-01,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,124.95,false
2026-05-01,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,14.72,false
2026-05-01,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,87.68,false
2026-05-01,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,156.55,false
2026-05-01,200000000013,dev,AmazonCloudWatch,AmazonCloudWatch,us-east-1,274.46,false
2026-05-01,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,164.02,false
2026-05-01,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,64.71,false
2026-05-01,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,83.02,false
2026-05-01,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,605.42,false
2026-05-01,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,114.33,false
2026-05-01,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,136.55,false
2026-05-01,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,609.59,false
2026-05-01,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,216.82,false
2026-05-01,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,218.09,false
2026-05-01,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,43.41,false
2026-05-02,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,468.26,false
2026-05-02,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,27.49,false
2026-05-02,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,312.07,false
2026-05-02,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,505.05,false
2026-05-02,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,19.77,false
2026-05-02,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,74.85,false
2026-05-02,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,263.21,false
2026-05-02,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,448.13,false
2026-05-02,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,14.78,false
2026-05-02,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,215.43,false
2026-05-02,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,361.53,false
2026-05-02,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,469.37,false
2026-05-02,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,26.9,false
2026-05-02,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,226.11,false
2026-05-02,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.28,false
2026-05-02,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,117.28,false
2026-05-02,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,53.26,false
2026-05-02,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,12.28,false
2026-05-02,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,79.76,false
2026-05-02,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,131.02,false
2026-05-02,200000000013,dev,AmazonCloudWatch,AmazonCloudWatch,us-east-1,251.1,false
2026-05-02,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,74.76,false
2026-05-02,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,54.54,false
2026-05-02,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,70.29,false
2026-05-02,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,541.23,false
2026-05-02,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,96.36,false
2026-05-02,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,116.15,false
2026-05-02,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,520.7,false
2026-05-02,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,91.05,false
2026-05-02,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,187.16,false
2026-05-02,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,36.97,false
2026-05-03,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,484.53,false
2026-05-03,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,27.87,false
2026-05-03,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,312.88,false
2026-05-03,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,503.44,false
2026-05-03,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,19.66,false
2026-05-03,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,76.86,false
2026-05-03,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,264.56,false
2026-05-03,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,425.27,false
2026-05-03,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,15.13,false
2026-05-03,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,203.06,false
2026-05-03,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,354.79,false
2026-05-03,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,479.82,false
2026-05-03,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,26.96,false
2026-05-03,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,236.79,false
2026-05-03,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.3,false
2026-05-03,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,115.77,false
2026-05-03,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,53.2,false
2026-05-03,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,12.74,false
2026-05-03,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,78.5,false
2026-05-03,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,131.73,false
2026-05-03,200000000013,dev,AmazonCloudWatch,AmazonCloudWatch,us-east-1,260.74,false
2026-05-03,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,75.04,false
2026-05-03,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,54.56,false
2026-05-03,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,73.82,false
2026-05-03,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,559.62,false
2026-05-03,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,96.35,false
2026-05-03,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,115.82,false
2026-05-03,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,522.26,false
2026-05-03,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,91.74,false
2026-05-03,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,176.64,false
2026-05-03,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,36.64,false
2026-05-04,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,582.41,false
2026-05-04,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,34.36,false
2026-05-04,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,380.08,false
2026-05-04,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,609.3,false
2026-05-04,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,23.44,false
2026-05-04,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,91.85,false
2026-05-04,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,313.89,false
2026-05-04,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,547.88,false
2026-05-04,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,18.05,false
2026-05-04,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,262.79,false
2026-05-04,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,416.34,false
2026-05-04,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,540.62,false
2026-05-04,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,32.5,false
2026-05-04,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,275.06,false
2026-05-04,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,4.0,false
2026-05-04,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,142.2,false
2026-05-04,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,127.07,false
2026-05-04,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,14.8,false
2026-05-04,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,89.04,false
2026-05-04,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,157.01,false
2026-05-04,200000000013,dev,AmazonCloudWatch,AmazonCloudWatch,us-east-1,269.24,false
2026-05-04,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,166.79,false
2026-05-04,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,65.66,false
2026-05-04,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,90.95,false
2026-05-04,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,588.85,false
2026-05-04,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,116.37,false
2026-05-04,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,142.56,false
2026-05-04,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,630.82,false
2026-05-04,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,218.34,false
2026-05-04,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,221.24,false
2026-05-04,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,44.03,false
2026-05-05,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,552.85,false
2026-05-05,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,31.82,false
2026-05-05,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,358.44,false
2026-05-05,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,589.09,false
2026-05-05,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,23.76,false
2026-05-05,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,87.3,false
2026-05-05,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,302.36,false
2026-05-05,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,499.53,false
2026-05-05,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,17.55,false
2026-05-05,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,238.49,false
2026-05-05,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,407.81,false
2026-05-05,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,523.3,false
2026-05-05,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,31.3,false
2026-05-05,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,266.92,false
2026-05-05,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.84,false
2026-05-05,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,135.55,false
2026-05-05,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,123.99,false
2026-05-05,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,14.63,false
2026-05-05,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,87.56,false
2026-05-05,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,152.14,false
2026-05-05,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,161.38,false
2026-05-05,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,63.31,false
